id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)",Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
1890774672,PulsePoint,2024-07-05 20:19,"LFD, 1270 SB 5 FWY, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.084704, -118.23075",Urban,Erin,,,,,,,,,,,,,,,
c65c9bcb-21a4-4f76-b738-459c93a8d4a1,IRWIN,2024-07-05 20:34,"CND, LAKE ST / HWY 395 IC Inyo",CND,FEDERAL,Inyo,6.0,"36.320401112752, -118.027271356423",Nothing on cameras,Erin,,,,,,,,,,,,,,,
66edbf1f-9b80-4853-b794-2634528d57e0,IRWIN,2024-07-05 20:55,"RVC, AVE 48  / HARRISON ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7003649300732, -116.181552803374",Nothing on cameras,Erin,,,,,,,,,,,,,,,
c44c0883-c303-4636-9339-75dcdf0ff02b,IRWIN,2024-07-05 21:13,"RRU, BAXTER ST  GOOD IC Riverside",RRU,STATE,Riverside,6.0,"33.7620888767337, -117.286371001188",,,,,,,,,,,,,,,,,
0648d022-522b-4bb2-8ffb-b25c476f67eb,IRWIN,2024-07-05 21:19,"AEU, SUNCAST IC El Dorado",AEU,STATE,El Dorado,4.0,"38.6352961169021, -121.067941111235",,,,,,,,,,,,,,,,,
1890804503,PulsePoint,2024-07-05 21:28,"LAC, 27835 ROSAMOND DR, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.42991500008556, -118.47789500117096",,,,,,,,,,,,,,,,,
1890808897,PulsePoint,2024-07-05 21:35,"LAC, 502 W AVENUE K, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.674950000845286, -118.141245",,,,,,,,,,,,,,,,,
1890808897,PulsePoint,2024-07-05 21:35,"LAC, 502 W AVENUE K, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.674950000845286, -118.141245",,,,,,,,,,,,,,,,,
2667825f-32c4-416a-b851-fc4f4772c067,IRWIN,2024-07-05 22:05,"RRU, PYRITE ST / PYRITE ST ONRP IC Riverside",RRU,LOCAL,Riverside,6.0,"34.0170448961179, -117.462385051828",,,,,,,,,,,,,,,,,
1890838400,PulsePoint,2024-07-05 22:21,"LFD, 8733 N FARRALONE AVE, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.22967, -118.6113",,,,,,,,,,,,,,,,,
{3AE3FEE1-1A80-4772-BA9A-4363A3F1BE87},Intterra FIRIS,2024-07-05 22:34,4674acres CA-LPF-LAKE-N40Y_070620240416Z PERIM,,,Santa Barbara,1.0,"34.786017868722986, -120.06903955438763",,,,,,,,,,,,,,,,,
42fb18c4-138c-4de7-bc14-21d554f3a74e,IRWIN,2024-07-05 22:49,"RVC, MORGAN IC Riverside",RVC,LOCAL,Riverside,6.0,"33.90346789889, -117.180433994171",,,,,,,,,,,,,,,,,
1890857473,PulsePoint,2024-07-05 22:53,"LFD, 11180 N CANOGA AVE, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.275259, -118.59572",,,,,,,,,,,,,,,,,
ID-2024-07-06T07:31:30Z_0012,NGFS,2024-07-06 00:36,"Contra Costa County, CA",CON,LOCAL,Contra Costa,2.0,"37.9905329806828, -121.8551770884771",,,,,,,,,,,,,,,,,
811654b2-85d1-4ed7-b66f-3378c00592e1,IRWIN,2024-07-06 01:06,"RRU, MILLARD IC Riverside",RRU,STATE,Riverside,6.0,"33.9470139242697, -116.815344934309",,,,,,,,,,,,,,,,,
4aaf351f-e0af-456a-902c-5ff1a98b918b,IRWIN,2024-07-06 01:10,"CZU, HWY 9   BOULDER_CREEK IC Santa Cruz",CZU,STATE,Santa Cruz,2.0,"37.1269789111057, -122.122806097649",,,,,,,,,,,,,,,,,
06956ea2-84a7-4414-bd4c-502300d55231,IRWIN,2024-07-06 01:47,"MRD, SYCAMORE ST / BLOSS AV IC Merced",MRD,LOCAL,Merced,5.0,"37.4048670317651, -120.759411918406",,,,,,,,,,,,,,,,,
a87a7154-fc62-4cb3-b1e7-f0cce187c5e1,IRWIN,2024-07-06 02:26,"NEU, DYER IC Placer",NEU,LOCAL,Placer,4.0,"38.7361181006799, -121.392545174364",,,,,,,,,,,,,,,,,
4fc17b7c-8029-47a6-83ff-1c250c876366,IRWIN,2024-07-06 02:58,"TUU, CHIMNEY IC Tulare",TUU,STATE,Tulare,5.0,"36.0157860292418, -118.827591460703",,,,,,,,,,,,,,,,,
59a2901f-765e-4317-925d-51d12406a96c,IRWIN,2024-07-06 03:34,"MRG, PEEBLES IC Santa Clara",MRG,LOCAL,Santa Clara,2.0,"37.1506979448599, -121.671575031812",,,,,,,,,,,,,,,,,
21cfab5e-a5e5-4c73-9e06-9fa29607f67a,IRWIN,2024-07-06 04:10,"PNF, MH CHANDLER IC Plumas",PNF,FEDERAL,Plumas,3.0,"39.9631382404448, -120.904546258078",,,,,,,,,,,,,,,,,
e70bde52-e82a-446d-8317-531d54a2f4bd,IRWIN,2024-07-06 04:23,"HIA, Rodeo 2 IC Humboldt",HIA,FEDERAL,Humboldt,2.0,"41.0769494899733, -123.691124941926",,,,,,,,,,,,,,,,,
c4346c45-9729-49cb-a10c-3fef4aaaca00,IRWIN,2024-07-06 04:48,"TCU, ROCKY RD / OLD GULCH RD IC Calaveras",TCU,STATE,Calaveras,4.0,"38.1726111124835, -120.590900980019",,,,,,,,,,,,,,,,,
854b4089-bae2-4cc4-8b9f-7c02d61964e9,IRWIN,2024-07-06 05:44,"TUU, RESERVATION RD  PORTERVILLE 2 IC Tulare",TUU,STATE,Tulare,5.0,"36.0157860292418, -118.827591460703",,,,,,,,,,,,,,,,,
63847dea-7bf3-403a-87e2-511bbe662d1b,IRWIN,2024-07-06 05:54,"TNF, WEEDS IC Yuba",TNF,FEDERAL,Yuba,3.0,"39.4583351872783, -121.050671213434",,,,,,,,,,,,,,,,,
844ec77b-cf25-408c-b456-cd306fec6ae5,IRWIN,2024-07-06 06:00,"HIA, Rodeo 3 IC Humboldt",HIA,FEDERAL,Humboldt,2.0,"41.0761161898448, -123.691958241921",,,,,,,,,,,,,,,,,
5b676984-d886-4dcd-b1f6-1782b476f21f,IRWIN,2024-07-06 06:01,"PNF, BK EAGLE IC Plumas",PNF,FEDERAL,Plumas,3.0,"39.7414882433212, -120.641596186197",,,,,,,,,,,,,,,,,
205d4fc7-2b1a-4f37-9bae-9b1f11e34ffa,IRWIN,2024-07-06 06:11,"TCU, JUMPER IC Tuolumne",TCU,STATE,Tuolumne,4.0,"37.9052961020567, -120.407955919577",,,,,,,,,,,,,,,,,
f0eb6dc1-8ef3-463a-9472-23db12c6e176,IRWIN,2024-07-06 06:15,"SCU, SB I 5  / PETE MILLER RD IC Stanislaus",SCU,STATE,Stanislaus,4.0,"37.2598959952185, -121.09261495451",,,,,,,,,,,,,,,,,
1891039207,PulsePoint,2024-07-06 06:27,"LAC, SB 5 AT LAKE HUGHES RD ,CAST, CASTAIC",LAC,LOCAL,Los Angeles,1.0,"34.50007, -118.6261",,,,,,,,,,,,,,,,,
1891039207,PulsePoint,2024-07-06 06:27,"LAC, NB 5 NO LAKE HUGHES RD ,CAST, CASTAIC",LAC,LOCAL,Los Angeles,1.0,"34.50007, -118.6261",,,,,,,,,,,,,,,,,
fbd388c2-fbe1-4d4f-bfd1-d52b0962b3e3,IRWIN,2024-07-06 06:28,"HIA, Cal Pac IC Humboldt",HIA,FEDERAL,Humboldt,2.0,"41.0341717895085, -123.663069431387",,,,,,,,,,,,,,,,,
1b178956-c326-444d-888a-e3c6bd117f72,IRWIN,2024-07-06 06:44,"GRD, LIBERTY IC Butte",GRD,LOCAL,Butte,3.0,"39.3564181287905, -121.685396298949",,,,,,,,,,,,,,,,,
c1dac5e5-5922-47de-9cda-2b7912b2aa70,IRWIN,2024-07-06 06:57,"HIA, Shoemaker 3 IC Humboldt",HIA,FEDERAL,Humboldt,2.0,"41.0263939890055, -123.662791630174",Fusion Center Instruction,Rawaf,"Fire from last night, no views... No lightning or heat detections...",,,,,,,,,,,,,,
c13055ae-f0e3-4cfa-99c4-f4229384d6e5,IRWIN,2024-07-06 07:05,"HIA, Mill Creek 3 IC Humboldt",HIA,FEDERAL,Humboldt,2.0,"41.0963939912613, -123.691402744911",Fusion Center Instruction,Rawaf,"Fire from last night, no views... No lightning or heat detections...",,,,,,,,,,,,,,
e37f8363-2cab-416e-9bc2-8a810b43fd6e,IRWIN,2024-07-06 07:11,"HIA, Heck Creek IC Humboldt",HIA,FEDERAL,Humboldt,2.0,"41.0838939938359, -123.651958237282",Fusion Center Instruction,Rawaf,"Fire from last night, no views... No lightning or heat detections...",,,,,,,,,,,,,,
1891077656,PulsePoint,2024-07-06 07:41,"LAC, W DOCKWEILER DR & VALLE DEL ORO, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.37767, -118.51159000000001",Knockdowns,Rawaf,,,,,,,,,,,,,,,
9a7e2864-bcbd-460b-902d-f8865c83e55e,IRWIN,2024-07-06 07:55,"SLU, RANCH IC San Luis Obispo",SLU,STATE,San Luis Obispo,1.0,"35.7044778859432, -120.575963713191",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
062949c0-78e3-41ca-9f3c-c7a65691275b,IRWIN,2024-07-06 08:34,"RVC, GILMAN SPRINGS RD / ALESSANDRO BL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9195119050091, -117.103776982206",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
49f2f7b0-d829-4479-b0d7-d3301c2c6ce4,IRWIN,2024-07-06 08:44,"RRU, BIENVENIDOS RD / ESTELLE MOUNTAIN RD IC Riverside",RRU,STATE,Riverside,6.0,"33.7714928719892, -117.391974020082",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
1891127116,PulsePoint,2024-07-06 09:05,"LFD, 5600 N WOODLEY AVE, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.171713, -118.47577",No potential / nowhere to go,Erin,"Small fire in basin, no potential per manager",,,,,,,,,,,,,,
1b84211a-6c13-4f7e-b483-596154f42f90,IRWIN,2024-07-06 09:09,"APP, ASSIST/DRAYTON IC San Bernardino",APP,LOCAL,San Bernardino,6.0,"34.6010049806607, -117.143112045436",Other - Enter reason,Erin,old alert - 7/5 2157,,,,,,,,,,,,,,
1891144329,PulsePoint,2024-07-06 09:28,"LAC, N LAKE HUGHES RD & WARM SPRINGS REHAB CENTER, ANGELES FOREST",LAC,FEDERAL,Los Angeles,1.0,"34.61419, -118.56110999999999",Knockdowns,Erin,,,,,,,,,,,,,,,
aa3a79ec-5ee8-47bb-9db1-5cc3bb9ea59e,IRWIN,2024-07-06 09:30,"RRU, ASSIST/PEDLEY IC Riverside",RRU,LOCAL,Riverside,6.0,"34.0206598954935, -117.480800055277",Other - Enter reason,Erin,old alert - 7/5 2156,,,,,,,,,,,,,,
1022479a-517f-48e7-b46d-cecc314f6633,IRWIN,2024-07-06 09:50,"AEU, MEISS RD / DILLARD RD IC Sacramento",AEU,STATE,Sacramento,4.0,"38.4644050986347, -121.116830097947",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
56f69dee-e6bc-43a1-b464-e33405d3ebc6,IRWIN,2024-07-06 10:05,"RRU, ASSIST/RRU/SABUEL IC Riverside",RRU,STATE,Riverside,6.0,"33.9395149228998, -116.82425193526",Other - Enter reason,Erin,old alert,,,,,,,,,,,,,,
0e482ddd-ac47-4d9d-bcbe-2c8839b998f5,IRWIN,2024-07-06 10:13,"MMU, MCCABE IC Merced",MMU,STATE,Merced,5.0,"37.1251259834487, -121.08862493911",Nothing on cameras,Erin,Nothing on radio either,,,,,,,,,,,,,,
fd9e106a-d2ab-4fd1-9512-96e67579c1b4,IRWIN,2024-07-06 10:21,"INF, CAMPGROUND IC Inyo",INF,FEDERAL,Inyo,6.0,"36.5865571262282, -118.239793419411",Other - Enter reason,Erin,old alert,,,,,,,,,,,,,,
5117ef74-2cf4-4daa-a631-7eae5635ea27,IRWIN,2024-07-06 10:23,"SRF, Wright IC Humboldt",SRF,FEDERAL,Humboldt,2.0,"41.2845881014688, -123.719230877675",Other - Enter reason,Rawaf,Old: FireDiscoveryDateTime: 2024-07-05 17:15 PDT,,,,,,,,,,,,,,
a873ae20-20ec-4f77-bd5e-9984f44f6a3f,IRWIN,2024-07-06 10:26,"CRD, Palm IC Imperial",,FEDERAL,Imperial,6.0,"32.7298548912724, -114.617508449029",Dirt / desert,Erin,,,,,,,,,,,,,,,
ID-2024-07-06T17:26:30Z_0005,NGFS,2024-07-06 10:31,"Siskiyou County, CA",SRF,FEDERAL,Siskiyou,3.0,"41.54680908795193, -123.63427347340269",Nothing on cameras,Erin,nothing on radio either,,,,,,,,,,,,,,
fee48cf2-29b1-4b98-848c-22da2cdfc9c8,IRWIN,2024-07-06 10:32,"SHU, PAYTON LN / CAMBRIDGE RD IC Shasta",SHU,STATE,Shasta,3.0,"40.4177951560002, -122.363873547977",Fusion Center Instruction,Rawaf,Payton IC: 1 acre of garbage with some extension into veg.  Slow ROS.,,,,,,,,,,,,,,
28966732-9476-4ac2-b7cc-50b6eb5f9f45,IRWIN,2024-07-06 10:40,"TCU, TOLL IC Calaveras",TCU,STATE,Calaveras,4.0,"38.2052981067719, -120.707074002314",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
ID-2024-07-06T17:41:30Z_0011,NGFS,2024-07-06 10:46,"San Bernardino County, CA",CDD,FEDERAL,San Bernardino,6.0,"35.58300385313979, -115.42513667524999",Solar farm,Erin,,,,,,,,,,,,,,,
e35c985b-9387-4b3f-a6eb-8d8ca8d541a6,IRWIN,2024-07-06 11:07,"PNF, Maddalena IC Plumas",PNF,FEDERAL,Plumas,3.0,"39.813305275086, -120.32001314422",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
88a7ced6-e9d3-46f3-bf75-55256b2e1286,IRWIN,2024-07-06 11:08,"SMY, METZ IC Monterey",SMY,,Monterey,2.0,"36.3265969045142, -121.184671869807",Knockdowns,Rawaf,,,,,,,,,,,,,,,
ID-2024-07-06T18:16:30Z_0012,NGFS,2024-07-06 11:21,"Los Angeles County, CA",LAC,LOCAL,Los Angeles,1.0,"34.7666695021783, -118.41974645481875",Solar farm,Erin,,,,,,,,,,,,,,,
ID-2024-07-06T18:16:30Z_0014,NGFS,2024-07-06 11:21,"Riverside County, CA",CDD,FEDERAL,Riverside,6.0,"33.81494336488299, -115.38370467236223",Solar farm,Erin,,,,,,,,,,,,,,,
41563714-3d5a-4208-9e47-0bf92ccf283a,IRWIN,2024-07-06 11:22,"LNU, POCKET IC Sonoma",LNU,STATE,Sonoma,2.0,"38.7427639849142, -122.907469404552",Pushed,Rawaf,"Pocket IC: Reported 15 acres, potential for 150 acres @ 11:40... ",,,,,,,,,,,,,,
5c41e0ba-2247-42fa-bdd0-fe79920c5cbd,IRWIN,2024-07-06 11:23,"SHU, LONG HAY FLAT RD  SHINGLETOWN IC Shasta",SHU,STATE,Shasta,3.0,"40.50548121471, -121.739978464933",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
ID-2024-07-06T18:21:30Z_0006,NGFS,2024-07-06 11:26,"Sonoma County, CA",LNU,STATE,Sonoma,2.0,"38.763178546999, -122.90206579173554",Other - Enter reason,Rawaf,Repeat LNU Pocket,,,,,,,,,,,,,,
ID-2024-07-06T18:21:30Z_0012,NGFS,2024-07-06 11:26,"Los Angeles County, CA",LAC,LOCAL,Los Angeles,1.0,"34.788075161048944, -118.51214672114007",Solar farm,Erin,,,,,,,,,,,,,,,
ID-2024-07-06T18:21:30Z_0014,NGFS,2024-07-06 11:26,"Los Angeles County, CA",LAC,LOCAL,Los Angeles,1.0,"34.72158229973073, -118.30914893553322",Solar farm,Erin,,,,,,,,,,,,,,,
ID-2024-07-06T18:26:30Z_0012,NGFS,2024-07-06 11:31,"San Luis Obispo County, CA",SLU,STATE,San Luis Obispo,1.0,"35.372824511487025, -120.03441438432398",Solar farm,Erin,,,,,,,,,,,,,,,
1891245467,PulsePoint,2024-07-06 11:42,"LAC, GRAPE LILY CIR & VALLE DEL ORO, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.37449000000001, -118.51143000000002",No potential / nowhere to go,Erin,manager,,,,,,,,,,,,,,
1891245467,PulsePoint,2024-07-06 11:42,"LAC, GRAPE LILY CIR & VALLE DEL ORO, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.37449000000001, -118.51143000000002",No potential / nowhere to go,Erin,manager,,,,,,,,,,,,,,
ID-2024-07-06T18:46:30Z_0007,NGFS,2024-07-06 11:51,"Shasta County, CA",LNP,FEDERAL,Shasta,3.0,"40.5521418169676, -121.35772322913648",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
7b1d5650-1d47-4953-8746-f87d277f207a,IRWIN,2024-07-06 11:59,"NPA, HARDMAN IC Napa",NPA,LOCAL,Napa,2.0,"38.3498690024984, -122.267357260596",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
a3963b48-9377-40e1-a172-e67376490397,IRWIN,2024-07-06 12:00,"MDA, W CLEVELAND AV / CLEVELAND AV HWY 99 N ON RAMP IC Madera",MDA,LOCAL,Madera,5.0,"36.9745650399415, -120.075573762681",Urban,Erin,,,,,,,,,,,,,,,
1891267867,PulsePoint,2024-07-06 12:12,"LFD, 15700 W BURBANK BLVD, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.171713, -118.47577",Pushed,Erin,LAC-WILEY,,,,,,,,,,,,,,
ID-2024-07-06T19:11:30Z_0006,NGFS,2024-07-06 12:16,"Siskiyou County, CA",KNF,FEDERAL,Siskiyou,3.0,"41.58590726717998, -121.73763948104485",Other - Enter reason,Rawaf,No cameras... No satellite detections or AA...,,,,,,,,,,,,,,
c8c8ceab-89ce-41b9-975e-448717a4a150,IRWIN,2024-07-06 12:31,"TCU, DAWSON IC Stanislaus",TCU,STATE,Stanislaus,4.0,"37.648412072806, -120.492191903527",Pushed,Rawaf,,,,,,,,,,,,,,,
1891286011,PulsePoint,2024-07-06 12:31,"LAC, 16450 BURTON WAY, FORREST PARK",LAC,STATE,Los Angeles,1.0,"34.46698000026477, -118.42433500024443",Pushed,Erin,VNC-VIEW,,,,,,,,,,,,,,
1891287452,PulsePoint,2024-07-06 12:31,"LAC, 15564 W SIERRA HWY, CANYON COUNTRY",LAC,STATE,Los Angeles,1.0,"34.46564000014699, -118.40535000018208",Pushed,Erin,VNC-VIEW,,,,,,,,,,,,,,
ID-2024-07-06T19:26:30Z_0019,NGFS,2024-07-06 12:32,"Trinity County, CA",SHF,FEDERAL,Trinity,3.0,"41.11007378922842, -122.96484563071702",Other - Enter reason,Rawaf,No cameras... No satellite detections or AA...,,,,,,,,,,,,,,
4ff92da7-b19d-4fd9-b8d5-bf1d5afdb377,IRWIN,2024-07-06 12:33,"BEU, NORTH SHORE SAN ANTONIO LAKE LOCKWOOD IC Monterey",BEU,STATE,Monterey,2.0,"35.8653748751189, -120.981212792198",Knockdowns,Rawaf,,,,,,,,,,,,,,,
5ea0f680-36c9-4d3d-8c66-fa59c3c119c1,IRWIN,2024-07-06 12:48,"TUU, D9 IC Tulare",TUU,STATE,Tulare,5.0,"36.0433310255698, -118.927668479992",Nothing on cameras,Erin,,,,,,,,,,,,,,,
21568bfc-0da7-47ca-b980-39e148e53c9f,IRWIN,2024-07-06 12:51,"MRD, CAMPUS PKWY / CAMPUS HWY 140 CONNECTOR PKWY IC Merced",MRD,LOCAL,Merced,5.0,"37.2987070458463, -120.423374853468",Agriculture / farm,Erin,,,,,,,,,,,,,,,
1189b687-4bcf-486b-9fb7-e6af8fa01ed5,IRWIN,2024-07-06 13:01,"KNF, COUGAR IC Siskiyou",KNF,FEDERAL,Siskiyou,3.0,"41.7776221647588, -123.375069904406",Nothing on radio,Rawaf,"No cameras... No satellite detections, AA approaching...",,,,,,,,,,,,,,
6c4b1c63-3f6b-4648-b37d-648581576c15,IRWIN,2024-07-06 13:02,"NEU, HWY 20  / HOUGHTON RANCH RD IC Nevada",NEU,STATE,Nevada,4.0,"39.2077671517328, -121.239231210336",Knockdowns,Rawaf,,,,,,,,,,,,,,,
7464a2bd-97cd-4673-91a3-d8994418729c,IRWIN,2024-07-06 13:17,"ENF, LOON LAKE GROUP CAMPGROUND PACIFIC_RANGER_DISTRICT IC El Dorado",ENF,FEDERAL,El Dorado,4.0,"38.9785372036641, -120.318858035165",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
ID-2024-07-06T20:31:30Z_0008,NGFS,2024-07-06 13:36,"Shasta County, CA",RFD,LOCAL,Shasta,3.0,"40.51067775701493, -122.38036071198344",Pushed,Rawaf,Clear IC: Smoke visible... AVL and AA on scene...,,,,,,,,,,,,,,
1bca98d0-b560-4108-ab21-16dabb42d7ad,IRWIN,2024-07-06 13:37,"SHU, CLEAR IC Shasta",SHU,LOCAL,Shasta,3.0,"40.5122831609505, -122.388783565299",Other - Enter reason,Rawaf,Repeat SHU Clear,,,,,,,,,,,,,,
84a4ef86-6a11-4c1b-92fb-556fbde3fcec,IRWIN,2024-07-06 13:57,"SUS, COURT IC Lassen",SUS,LOCAL,Lassen,3.0,"40.4097752985616, -120.638771277784",Knockdowns,Rawaf,Late: FireDiscoveryDateTime: 2024-07-06 13:24 PDT,,,,,,,,,,,,,,
ID-2024-07-06T20:56:30Z_0014,NGFS,2024-07-06 14:01,"Madera County, CA",YNP,FEDERAL,Madera,5.0,"37.539354688539696, -119.57601834929496",Nothing on cameras,Erin,,,,,,,,,,,,,,,
ID-2024-07-06T21:06:30Z_0012,NGFS,2024-07-06 14:11,"El Dorado County, CA",ECF,LOCAL,El Dorado,4.0,"38.71913841571663, -120.77296590103737",Pushed,Rawaf,"Pay IC: Structures Threatened, electrical Hazards, 1-2 ac @ 14:15... 3-4 ac @ 14:20... ",,,,,,,,,,,,,,
ID-2024-07-06T21:11:30Z_0019,NGFS,2024-07-06 14:16,"RANCHO, Ventura County, CA",VNC,LOCAL,Ventura,1.0,"34.20381624661709, -118.90828226648398",Pushed,Erin,VNC-VIEW,,,,,,,,,,,,,,
g16-2024-07-06T21:16:18+00:00,GOES,2024-07-06 14:16,"Processed, Ventura County, 88 MW",VNC,LOCAL,Ventura,1.0,"34.1938, -118.9046",Pushed,Erin,VNC-VIEW,,,,,,,,,,,,,,
3684fe86-0318-4634-a6d0-f381eb9fcd79,IRWIN,2024-07-06 14:21,"ECF, PAY IC El Dorado",ECF,LOCAL,El Dorado,4.0,"38.7189441467328, -120.769582074584",Other - Enter reason,Rawaf,Repeat ECF Pay IC,,,,,,,,,,,,,,
518c0be2-c971-4ec3-aea0-cd46b1203b62,IRWIN,2024-07-06 14:27,"VNC, VIEW IC Ventura",VNC,LOCAL,Ventura,1.0,"34.1947270335905, -118.909456709611",Pushed,Erin,VNC-VIEW,,,,,,,,,,,,,,
ebcf9bb7-7d88-4ec4-9afa-7f201280f854,IRWIN,2024-07-06 14:29,"BDC, VEG/AM/82A IC San Bernardino",BDC,LOCAL,San Bernardino,6.0,"34.763889996835, -117.180600065952",Other - Enter reason,Erin,Old alert,,,,,,,,,,,,,,
1891384458,PulsePoint,2024-07-06 14:40,"LAC, E AVENUE I & N 25TH ST E, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.70431, -118.08671",Dirt / desert,Erin,,,,,,,,,,,,,,,
15445627-152d-46f5-ab2c-9ba9b9947d2e,IRWIN,2024-07-06 14:41,"NAT, BROADWAY IC San Diego",NAT,LOCAL,San Diego,6.0,"32.6502787563084, -117.09699688535",Urban,Erin,,,,,,,,,,,,,,,
aa0e9c7d-6cd8-4b08-bb15-fcf1bf6a85c0,IRWIN,2024-07-06 14:53,"FKU, BEND IC Fresno",FKU,LOCAL,Fresno,5.0,"36.7717090591961, -119.510760649774",Agriculture / farm,Erin,,,,,,,,,,,,,,,
ID-2024-07-06T21:56:30Z_0009,NGFS,2024-07-06 15:01,"Siskiyou County, CA",KNF,FEDERAL,Siskiyou,3.0,"41.56469603704154, -123.35523150602657",Nothing on cameras,Erin,,,,,,,,,,,,,,,
1891400780,PulsePoint,2024-07-06 15:01,"LAC, 301 HORSETHIEF CYN, SAN DIMAS",LAC,LOCAL,Los Angeles,1.0,"34.12735503098479, -117.7978250341788",Nothing on cameras,Erin,,,,,,,,,,,,,,,
ID-2024-07-06T22:06:30Z_0019,NGFS,2024-07-06 15:11,"San Bernardino County, CA",APP,LOCAL,San Bernardino,6.0,"34.53948374121081, -117.12947337188507",Pushed,Erin,APP-CAHUILLA,,,,,,,,,,,,,,
1891411235,PulsePoint,2024-07-06 15:16,"LAC, HUNGRY VALLEY RD & PIPELINE RD, GORMAN",LAC,FEDERAL,Los Angeles,1.0,"34.70724, -118.81415000000001",Nothing on cameras,Erin,,,,,,,,,,,,,,,
{36CEFA12-71CF-42F0-9B83-FC2A1538CBD4},Intterra FIRIS,2024-07-06 15:19,17acres CA-AEU-PAY-N57B_070620242201Z PERIM,ECF,,El Dorado,4.0,"38.72083229144103, -120.76612003485882",,Plane,,,,,,,,,,,,,,,
23106080-f067-4318-a1e0-8c5cefc19a8d,IRWIN,2024-07-06 15:27,"INF, JUNE IC Mono",INF,FEDERAL,Mono,6.0,"37.7982461885889, -119.072722689995",Other - Enter reason,Erin,old alert,,,,,,,,,,,,,,
{B6E228E0-46A3-4F12-982D-86D56271AE98},Intterra FIRIS,2024-07-06 15:30,Steve.Kennedy Steve.Kennedy,VNC,LOCAL,Ventura,1.0,"34.196602915447194, -118.90743704194782",,User Input?,,,,,,,,,,,,,,,
{4FBF264F-00D9-4E3B-AF7F-EFD7E239AD39},Intterra FIRIS,2024-07-06 15:32,14acres CA-VNC-VIEW-N40Y_070620242211Z PERIM,VNC,LOCAL,Ventura,1.0,"34.1961811480544, -118.90760458584496",,Plane,,,,,,,,,,,,,,,
{F5B8F2F5-A92E-4789-92AD-9AC4EF282B37},Intterra FIRIS,2024-07-06 15:32,14acres CA-VNC-VIEW-N40Y_070620242211Z PERIM,VNC,LOCAL,Ventura,1.0,"34.195332585290224, -118.90543760911932",,Plane,,,,,,,,,,,,,,,
1891432910,PulsePoint,2024-07-06 15:40,"LAC, W LANCASTER RD & THREE POINTS RD, NEENACH",LAC,STATE,Los Angeles,1.0,"34.77577999999999, -118.58978999999998",Nothing on cameras,Erin,,,,,,,,,,,,,,,
7a10d9a5-3da4-434e-82b0-e1eddd2d5254,IRWIN,2024-07-06 15:41,"BEU, DUDLEY IC Monterey",BEU,STATE,Monterey,2.0,"36.0123498919021, -120.934978799465",Nothing on cameras,Dawn,canceled resources,,,,,,,,,,,,,,
g16-2024-07-06T22:46:18+00:00,GOES,2024-07-06 15:46,"Processed, Kern County, 55 MW",CDD,FEDERAL,Kern,5.0,"35.4223, -118.2378",Nothing on cameras,Erin,,,,,,,,,,,,,,,
58906999-be58-456a-b50d-0d8557f8802a,IRWIN,2024-07-06 16:07,"SDU, STEWART IC San Diego",SDU,STATE,San Diego,6.0,"33.3655068374866, -117.161402948914",Pushed,Erin,SDU-STEWART,,,,,,,,,,,,,,
243f476e-b30c-4213-9f73-1410f739c501,IRWIN,2024-07-06 16:09,"BDC, HIGH IC San Bernardino",BDC,LOCAL,San Bernardino,6.0,"34.4505439699417, -117.033421013653",Fusion Center Instruction,Erin,"Well established, but no threats, pass with other priorities",,,,,,,,,,,,,,
